time_s,err_mag,err_x,err_y,err_z
64.16,2.653929,-1.715213,-1.894567,-0.71554
64.26,2.637262,-1.710128,-1.878139,-0.709371
64.375,2.61557,-1.701942,-1.857789,-0.702296
64.471,2.593666,-1.692738,-1.83765,-0.696263
64.57,2.569602,-1.681562,-1.81622,-0.690324
64.666,2.543798,-1.668707,-1.793743,-0.684697
64.771,2.516474,-1.654127,-1.770493,-0.679603
64.871,2.490809,-1.640318,-1.74796,-0.676847
64.97,2.461734,-1.623434,-1.724064,-0.672458
65.071,2.432077,-1.605514,-1.700123,-0.668509
65.17,2.402778,-1.587423,-1.676559,-0.665266
65.268,2.37215,-1.56868,-1.652329,-0.660415
65.37,2.342897,-1.548745,-1.629863,-0.658862
65.47,2.312736,-1.528727,-1.606742,-0.655835
65.572,2.282616,-1.508454,-1.58366,-0.653395
65.669,2.252482,-1.487981,-1.560564,-0.651327
65.769,2.222095,-1.467172,-1.537508,-0.648986
65.87,2.191704,-1.446197,-1.514564,-0.646668
65.979,2.160754,-1.424463,-1.491708,-0.643873
66.067,2.129779,-1.402413,-1.469171,-0.640884
66.174,2.098511,-1.379815,-1.446913,-0.637415
66.27,2.067022,-1.356836,-1.424944,-0.633332
66.372,2.035408,-1.333506,-1.403376,-0.628636
66.477,2.000907,-1.307681,-1.380248,-0.623308
66.572,1.972697,-1.286289,-1.361647,-0.6188
66.669,1.941277,-1.26221,-1.341127,-0.613808
66.771,1.90999,-1.237975,-1.320872,-0.608916
66.87,1.878753,-1.213772,-1.300565,-0.604152
66.974,1.847283,-1.18914,-1.280563,-0.598798
67.07,1.815972,-1.164523,-1.260858,-0.593193
67.17,1.784775,-1.139851,-1.241281,-0.587693
67.277,1.75092,-1.112711,-1.220222,-0.581938
67.37,1.723103,-1.090281,-1.203027,-0.577143
67.469,1.692261,-1.064947,-1.18423,-0.572043
67.571,1.661528,-1.039418,-1.165574,-0.567205
67.674,1.63107,-1.013437,-1.147446,-0.562762
67.77,1.600856,-0.987073,-1.129576,-0.559004
67.87,1.57088,-0.960302,-1.112148,-0.555528
67.971,1.541166,-0.933374,-1.094994,-0.552265
68.085,1.508151,-0.902865,-1.07657,-0.548043
68.181,1.478508,-0.874931,-1.060242,-0.544396
68.296,1.448928,-0.846584,-1.044344,-0.540401
68.379,1.41932,-0.817996,-1.028733,-0.535779
68.477,1.392893,-0.792175,-1.015019,-0.531363
68.584,1.360851,-0.760938,-0.998383,-0.52547
68.68,1.331882,-0.732701,-0.983398,-0.519603
68.778,1.308878,-0.710131,-0.971563,-0.514723
68.879,1.274899,-0.676503,-0.954077,-0.507395
68.979,1.24658,-0.647986,-0.939861,-0.500737
69.076,1.218607,-0.619757,-0.925846,-0.493673
69.181,1.191001,-0.591053,-0.91233,-0.486615
69.28,1.163875,-0.562629,-0.898929,-0.479563
69.377,1.136716,-0.533485,-0.885443,-0.472767
69.476,1.109674,-0.504271,-0.871815,-0.465859
69.58,1.082611,-0.475069,-0.857927,-0.458603
69.682,1.055934,-0.446365,-0.84391,-0.451186
69.781,1.030192,-0.418932,-0.829686,-0.44431
69.877,1.005132,-0.393063,-0.815095,-0.437507
69.981,0.98082,-0.368948,-0.800287,-0.430612
70.083,0.957515,-0.346764,-0.78537,-0.424008
70.179,0.934893,-0.327258,-0.769746,-0.417633
70.283,0.912485,-0.310466,-0.753148,-0.411105
70.38,0.890491,-0.297019,-0.735597,-0.404537
70.48,0.868533,-0.287125,-0.716787,-0.39765
70.581,0.847473,-0.280745,-0.697162,-0.39161
70.691,0.824338,-0.277274,-0.674193,-0.384858
70.782,0.805607,-0.276848,-0.654429,-0.379578
70.88,0.784921,-0.278933,-0.631541,-0.373435
70.981,0.765397,-0.28391,-0.607858,-0.368423
71.09,0.744659,-0.291852,-0.581253,-0.362609
71.186,0.726376,-0.300547,-0.556554,-0.357129
71.279,0.710922,-0.309791,-0.534021,-0.352506
71.381,0.69415,-0.319935,-0.509021,-0.346963
71.487,0.676449,-0.330634,-0.48185,-0.340712
71.587,0.660781,-0.33926,-0.457466,-0.33505
71.689,0.645288,-0.346279,-0.433625,-0.329329
71.789,0.629563,-0.351505,-0.41018,-0.323335
71.889,0.613542,-0.354364,-0.38748,-0.317362
71.991,0.597057,-0.354523,-0.365703,-0.311531
72.094,0.579958,-0.351628,-0.345071,-0.305998
72.188,0.562128,-0.345618,-0.325592,-0.300875
72.289,0.543226,-0.336262,-0.307554,-0.295692
72.391,0.523342,-0.323879,-0.290756,-0.290603
72.49,0.502244,-0.308389,-0.274882,-0.285632
72.59,0.480466,-0.290408,-0.259764,-0.281129
